,Project Code,Station ID,Sample ID,First Trigger Date,Collection_Date,Sample Type New,Collection Method,Depth,Depth Unit,Matrix,Test Number,Test Name,Storet Code,Method,Measure Date,Value,Sigfig Value,Uncertainty,MDL,PQL,RDL,Units,Remark Code,Flag,Receive Date,LIMS Number,Collection Agency,Source,Owner,Validation Level,Validator,Sampling Purpose,Data Investigation,T Depth,Upper Depth,Lower Depth,DCS(METERS),Filtration Date,Sample Type,QC Type,Discharge,Up/Down Stream,Weather Code,Program Type,NDEC,Sample Comments,Result Comments
6032,X,S236,P13570-9,,2002-12-30 13:30:00,SAMP,G,0.5,,SW,97,TOTAL DISSOLVED SOLIDS,70300.0,SM2540C,31-DEC-2002 14:30,1190.8,"1,190",,22.0,,22.0,mg/L,,,31-DEC-2002 12:09,L21301-9,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,Quarterly,
6033,X,S236,P13570-9,,2002-12-30 13:30:00,SAMP,G,0.5,,SW,21,"KJELDAHL NITROGEN, TOTAL",625.0,EPA 351.2-MOD,07-JAN-2003 17:30,3.54,3.54,,0.05,,0.05,mg/L,,,31-DEC-2002 12:09,L21301-9,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,Quarterly,
6034,X,S236,P13570-9,,2002-12-30 13:30:00,SAMP,G,0.5,,SW,36,"IRON, TOTAL",1045.0,SM3120B,24-JAN-2003 15:59,66.023,66,,3.0,,3.0,ug/L,,,31-DEC-2002 12:09,L21301-9,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,Quarterly,
6035,X,S236,P13570-9,,2002-12-30 13:30:00,SAMP,G,0.5,,SW,25,"PHOSPHATE, TOTAL AS P",665.0,SM4500PF,21-JAN-2003 13:26,0.069,0.069,,0.002,,0.002,mg/L,,,31-DEC-2002 12:09,L21301-9,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,3.0,Quarterly,
6036,X,S236,P13570-9,,2002-12-30 13:30:00,SAMP,G,0.5,,SW,16,TOTAL SUSPENDED SOLIDS,530.0,EPA 160.2,02-JAN-2003 09:30,-3.0,-3,,3.0,,3.0,mg/L,U,,31-DEC-2002 12:09,L21301-9,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,Quarterly,
6037,X,S236,P13570-9,,2002-12-30 13:30:00,SAMP,G,0.5,,SW,12,TURBIDITY,76.0,SM2130B,31-DEC-2002 15:20,1.86,1.9,,0.1,,0.1,NTU,,,31-DEC-2002 12:09,L21301-9,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,Quarterly,
6038,X,S236,P13570-9,,2002-12-30 13:30:00,SAMP,G,0.5,,SW,8,DISSOLVED OXYGEN,299.0,FIELD,,4.43,4.43,,,,,mg/L,,,31-DEC-2002 12:09,L21301-9,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,Quarterly,
6039,X,S236,P13570-9,,2002-12-30 13:30:00,SAMP,G,0.5,,SW,35,HARDNESS AS CACO3,,SM3120B,17-JAN-2003 15:22,527.0,527.0,,0.1,,0.1,mg/L,,,31-DEC-2002 12:09,L21301-9,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,Quarterly,
6040,X,S236,P13570-9,,2002-12-30 13:30:00,SAMP,G,0.5,,SW,78,NITRATE-N,620.0,SM4500NO2B,31-DEC-2002 13:50,0.317,0.317,,0.004,,0.004,mg/L,,,31-DEC-2002 12:09,L21301-9,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,3.0,Quarterly,
6041,X,S236,P13570-9,,2002-12-30 13:30:00,SAMP,G,0.5,,SW,10,"PH, FIELD",400.0,FIELD,,7.49,7.49,,,,,UNITS,,,31-DEC-2002 12:09,L21301-9,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,Quarterly,
6042,X,S236,P13570-9,,2002-12-30 13:30:00,SAMP,G,0.5,,SW,9,"SP CONDUCTIVITY, FIELD",94.0,FIELD,,1914.0,"1,914",,,,,uS/cm,,,31-DEC-2002 12:09,L21301-9,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,0.0,Quarterly,
6043,X,S236,P13570-9,,2002-12-30 13:30:00,SAMP,G,0.5,,SW,7,TEMP,10.0,FIELD,,17.25,17.2,,,,,Deg C,,,31-DEC-2002 12:09,L21301-9,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,Quarterly,
6044,X,S236,P13570-9,,2002-12-30 13:30:00,SAMP,G,0.5,,SW,19,NITRITE-N,615.0,SM4500NO2B,31-DEC-2002 13:50,0.139,0.139,,0.004,,0.004,mg/L,,,31-DEC-2002 12:09,L21301-9,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,3.0,Quarterly,
6045,X,S236,P13570-9,,2002-12-30 13:30:00,SAMP,G,0.5,,SW,67,"ALKALINITY, TOT, CACO3",410.0,EPA 310.1,09-JAN-2003 10:17,375.4,375,,1.0,,1.0,mg/L,,,31-DEC-2002 12:09,L21301-9,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,Quarterly,
6046,X,S236,P13570-9,,2002-12-30 13:30:00,SAMP,G,0.5,,SW,30,CALCIUM,915.0,SM3120B,17-JAN-2003 15:22,147.547,147.5,,0.2,,0.2,mg/L,,,31-DEC-2002 12:09,L21301-9,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,Quarterly,
6047,X,S236,P13709-13,,2003-01-13 10:25:00,SAMP,G,0.0,,SW,225,NO BOTTLE SAMPLE,,,,0.0,0,,,,,Units,,,14-JAN-2003 14:18,L21397-13,WMD,WMD,WMD,,,,CA,0.0,,,,,0,,2,1,0,MON,0.0,,
6048,X,S236,P13920-13,,2003-01-27 12:00:00,SAMP,G,0.5,,SW,19,NITRITE-N,615.0,SM4500NO2B,28-JAN-2003 14:09,0.11900000000000001,0.119,,0.004,,0.004,mg/L,,,28-JAN-2003 10:22,L21487-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,,
6049,X,S236,P13920-13,,2003-01-27 12:00:00,SAMP,G,0.5,,SW,21,"KJELDAHL NITROGEN, TOTAL",625.0,EPA 351.2-MOD,29-JAN-2003 15:27,3.11,3.11,,0.05,,0.05,mg/L,,,28-JAN-2003 10:22,L21487-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,,
6050,X,S236,P13920-13,,2003-01-27 12:00:00,SAMP,G,0.5,,SW,25,"PHOSPHATE, TOTAL AS P",665.0,SM4500PF,30-JAN-2003 16:19,0.045,0.045,,0.002,,0.002,mg/L,,,28-JAN-2003 10:22,L21487-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,,
6051,X,S236,P13920-13,,2003-01-27 12:00:00,SAMP,G,0.5,,SW,16,TOTAL SUSPENDED SOLIDS,530.0,EPA 160.2,29-JAN-2003 09:30,-3.0,-3,,3.0,,3.0,mg/L,U,,28-JAN-2003 10:22,L21487-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,,
6052,X,S236,P13920-13,,2003-01-27 12:00:00,SAMP,G,0.5,,SW,12,TURBIDITY,76.0,SM2130B,29-JAN-2003 10:32,1.75,1.8,,0.1,,0.1,NTU,,,28-JAN-2003 10:22,L21487-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,,
6053,X,S236,P13920-13,,2003-01-27 12:00:00,SAMP,G,0.5,,SW,78,NITRATE-N,620.0,SM4500NO2B,28-JAN-2003 14:09,0.867,0.867,,0.004,,0.004,mg/L,,,28-JAN-2003 10:22,L21487-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,,
6054,X,S236,P13920-13,,2003-01-27 12:00:00,SAMP,G,0.5,,SW,10,"PH, FIELD",,FIELD,,7.48,7.48,,,,,UNITS,,,28-JAN-2003 10:22,L21487-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,2.0,,
6055,X,S236,P13920-13,,2003-01-27 12:00:00,SAMP,G,0.5,,SW,9,"SP CONDUCTIVITY, FIELD",,FIELD,,1609.0,"1,609",,,,,uS/cm,,,28-JAN-2003 10:22,L21487-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,0.0,,
6056,X,S236,P13920-13,,2003-01-27 12:00:00,SAMP,G,0.5,,SW,7,TEMP,,FIELD,,14.58,14.6,,,,,Deg C,,,28-JAN-2003 10:22,L21487-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,,
6057,X,S236,P13920-13,,2003-01-27 12:00:00,SAMP,G,0.5,,SW,8,DISSOLVED OXYGEN,,FIELD,,5.28,5.28,,,,,mg/L,,,28-JAN-2003 10:22,L21487-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,2.0,,
6058,X,S236,P13920-13,,2003-01-27 12:00:00,SAMP,G,0.5,,SW,20,AMMONIA-N,,SM4500-NH3H,03-FEB-2003 09:24,1.215,1.215,,0.009000000000000001,,0.009,mg/L,,,28-JAN-2003 10:22,L21487-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,2.0,,
6059,X,S236,P13920-13,,2003-01-27 12:00:00,SAMP,G,0.5,,SW,67,"ALKALINITY, TOT, CACO3",410.0,EPA 310.1,30-JAN-2003 13:28,349.76,350,,1.0,,1.0,mg/L,,,28-JAN-2003 10:22,L21487-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,2.0,,
6060,X,S236,P13920-13,,2003-01-27 12:00:00,SAMP,G,0.5,,SW,32,CHLORIDE,941.0,EPA 300.0,04-FEB-2003 00:25,230.25,230.2,,0.1,,0.1,mg/L,,,28-JAN-2003 10:22,L21487-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,,
6061,X,S236,P13920-13,,2003-01-27 12:00:00,SAMP,G,0.5,,SW,13,COLOR,80.0,SM2120B (MODIFIED),28-JAN-2003 10:30,78.0,78,,1.0,,1.0,PCU,,,28-JAN-2003 10:22,L21487-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,0.0,,
6062,X,S236,P13920-13,,2003-01-27 12:00:00,SAMP,G,0.5,,SW,18,NITRATE+NITRITE-N,630.0,SM4500NO3F,31-JAN-2003 11:52,0.986,0.986,,0.004,,0.004,mg/L,,,28-JAN-2003 10:22,L21487-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,,
6063,X,S236,P13920-13,,2003-01-27 12:00:00,SAMP,G,0.5,,SW,23,"PHOSPHATE, ORTHO AS P",671.0,SM4500PF,28-JAN-2003 14:13,0.019,0.019,,0.004,,0.004,mg/L,,,28-JAN-2003 10:22,L21487-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,,
6064,X,S236,P14137-13,,2003-02-10 13:59:00,SAMP,G,0.0,,SW,225,NO BOTTLE SAMPLE,,,,0.0,0,,,,,Units,,,11-FEB-2003 11:21,L21576-12,WMD,WMD,WMD,,,,CA,0.0,,,,,0,,2,1,2,MON,0.0,"No flow, no sample No Bottle Sample...",
6065,X,S236,P14191-13,,2003-02-24 14:10:00,SAMP,G,0.5,,SW,7,TEMP,,FIELD,,23.82,23.8,,,,,Deg C,,,25-FEB-2003 11:47,L21679-13,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,"Pumping, Flow into lake",
6066,X,S236,P14191-13,,2003-02-24 14:10:00,SAMP,G,0.5,,SW,13,COLOR,80.0,SM2120B (MODIFIED),25-FEB-2003 16:00,93.0,93,,1.0,,1.0,PCU,,,25-FEB-2003 11:47,L21679-13,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,0.0,"Pumping, Flow into lake",
6067,X,S236,P14191-13,,2003-02-24 14:10:00,SAMP,G,0.5,,SW,20,AMMONIA-N,,SM4500-NH3H,28-FEB-2003 09:59,0.68,0.680,,0.009000000000000001,,0.009,mg/L,,,25-FEB-2003 11:47,L21679-13,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,"Pumping, Flow into lake",
6068,X,S236,P14191-13,,2003-02-24 14:10:00,SAMP,G,0.5,,SW,19,NITRITE-N,615.0,SM4500NO2B,25-FEB-2003 14:11,0.043,0.043,,0.004,,0.004,mg/L,,,25-FEB-2003 11:47,L21679-13,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,3.0,"Pumping, Flow into lake",
6069,X,S236,P14191-13,,2003-02-24 14:10:00,SAMP,G,0.5,,SW,18,NITRATE+NITRITE-N,630.0,SM4500NO3F,28-FEB-2003 09:56,0.23600000000000002,0.236,,0.004,,0.004,mg/L,,,25-FEB-2003 11:47,L21679-13,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,3.0,"Pumping, Flow into lake",
6070,X,S236,P14191-13,,2003-02-24 14:10:00,SAMP,G,0.5,,SW,23,"PHOSPHATE, ORTHO AS P",671.0,SM4500PF,25-FEB-2003 14:15,0.04,0.040,,0.004,,0.004,mg/L,,,25-FEB-2003 11:47,L21679-13,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,3.0,"Pumping, Flow into lake",
6071,X,S236,P14191-13,,2003-02-24 14:10:00,SAMP,G,0.5,,SW,21,"KJELDAHL NITROGEN, TOTAL",625.0,EPA 351.2-MOD,26-FEB-2003 14:05,2.66,2.66,,0.05,,0.05,mg/L,,,25-FEB-2003 11:47,L21679-13,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,"Pumping, Flow into lake",
6072,X,S236,P14191-13,,2003-02-24 14:10:00,SAMP,G,0.5,,SW,25,"PHOSPHATE, TOTAL AS P",665.0,SM4500PF,27-FEB-2003 10:13,0.087,0.087,,0.002,,0.002,mg/L,,,25-FEB-2003 11:47,L21679-13,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,3.0,"Pumping, Flow into lake",
6073,X,S236,P14191-13,,2003-02-24 14:10:00,SAMP,G,0.5,,SW,16,TOTAL SUSPENDED SOLIDS,530.0,EPA 160.2,26-FEB-2003 08:50,9.6,10,,3.0,,3.0,mg/L,I,,25-FEB-2003 11:47,L21679-13,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,"Pumping, Flow into lake",
6074,X,S236,P14191-13,,2003-02-24 14:10:00,SAMP,G,0.5,,SW,12,TURBIDITY,76.0,SM2130B,26-FEB-2003 09:09,5.64,5.6,,0.1,,0.1,NTU,,,25-FEB-2003 11:47,L21679-13,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,"Pumping, Flow into lake",
6075,X,S236,P14191-13,,2003-02-24 14:10:00,SAMP,G,0.5,,SW,8,DISSOLVED OXYGEN,,FIELD,,3.9,3.90,,,,,mg/L,,,25-FEB-2003 11:47,L21679-13,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,"Pumping, Flow into lake",
6076,X,S236,P14191-13,,2003-02-24 14:10:00,SAMP,G,0.5,,SW,78,NITRATE-N,620.0,SM4500NO2B,25-FEB-2003 14:11,0.193,0.193,,0.004,,0.004,mg/L,,,25-FEB-2003 11:47,L21679-13,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,3.0,"Pumping, Flow into lake",
6077,X,S236,P14191-13,,2003-02-24 14:10:00,SAMP,G,0.5,,SW,10,"PH, FIELD",,FIELD,,7.57,7.57,,,,,UNITS,,,25-FEB-2003 11:47,L21679-13,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,"Pumping, Flow into lake",
6078,X,S236,P14191-13,,2003-02-24 14:10:00,SAMP,G,0.5,,SW,9,"SP CONDUCTIVITY, FIELD",,FIELD,,1389.0,"1,389",,,,,uS/cm,,,25-FEB-2003 11:47,L21679-13,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,0.0,"Pumping, Flow into lake",
6079,X,S236,P14191-13,,2003-02-24 14:10:00,SAMP,G,0.5,,SW,67,"ALKALINITY, TOT, CACO3",410.0,EPA 310.1,28-FEB-2003 14:20,328.76,329,,1.0,,1.0,mg/L,,,25-FEB-2003 11:47,L21679-13,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,2.0,"Pumping, Flow into lake",
6080,X,S236,P14191-13,,2003-02-24 14:10:00,SAMP,G,0.5,,SW,32,CHLORIDE,941.0,EPA 300.0,26-FEB-2003 17:19,176.81,176.8,,0.1,,0.1,mg/L,,,25-FEB-2003 11:47,L21679-13,WMD,WMD,WMD,,,,,,,,,,0,,1,1,1,MON,1.0,"Pumping, Flow into lake",
6081,X,S236,P14360-13,,2003-03-10 11:40:00,SAMP,G,0.0,,SW,225,NO BOTTLE SAMPLE,,,,0.0,0,,,,,Units,,,11-MAR-2003 10:27,L21776-13,WMD,WMD,WMD,,,,CA,0.0,,,,,0,,2,1,0,MON,0.0,No Flow- No sample,
6082,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,33,SULFATE,946.0,EPA 300.0,02-APR-2003 07:02,146.39,146.4,,0.1,,0.1,mg/L,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,8 bottles Quarterly,
6083,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,9,"SP CONDUCTIVITY, FIELD",,FIELD,,1716.0,"1,716",,,,,uS/cm,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,0.0,8 bottles Quarterly,
6084,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,7,TEMP,,FIELD,,25.78,25.8,,,,,Deg C,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,8 bottles Quarterly,
6085,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,97,TOTAL DISSOLVED SOLIDS,70300.0,SM2540C,26-MAR-2003 08:00,1076.7,"1,080",,22.0,,22.0,mg/L,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,8 bottles Quarterly,
6086,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,21,"KJELDAHL NITROGEN, TOTAL",625.0,EPA 351.2-MOD,25-MAR-2003 17:00,3.01,3.01,,0.05,,0.05,mg/L,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,8 bottles Quarterly,
6087,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,36,"IRON, TOTAL",1045.0,SM3120B,24-APR-2003 17:30,122.277,122,,3.0,,3.0,ug/L,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,2.0,8 bottles Quarterly,
6088,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,25,"PHOSPHATE, TOTAL AS P",665.0,SM4500PF,31-MAR-2003 13:20,0.08900000000000001,0.089,,0.002,,0.002,mg/L,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,8 bottles Quarterly,
6089,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,16,TOTAL SUSPENDED SOLIDS,530.0,EPA 160.2,25-MAR-2003 13:39,7.9,8,,3.0,,3.0,mg/L,I,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,8 bottles Quarterly,
6090,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,12,TURBIDITY,76.0,SM2130B,26-MAR-2003 08:42,5.76,5.8,,0.1,,0.1,NTU,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,8 bottles Quarterly,
6091,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,78,NITRATE-N,620.0,SM4500NO2B,25-MAR-2003 13:28,0.18,0.180,,0.004,,0.004,mg/L,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,8 bottles Quarterly,
6092,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,35,HARDNESS AS CACO3,,SM3120B,09-APR-2003 15:47,496.0,496.0,,0.1,,0.1,mg/L,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,8 bottles Quarterly,
6093,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,67,"ALKALINITY, TOT, CACO3",410.0,EPA 310.1,26-MAR-2003 15:44,347.58,348,,1.0,,1.0,mg/L,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,2.0,8 bottles Quarterly,
6094,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,30,CALCIUM,915.0,SM3120B,09-APR-2003 15:47,142.429,142.4,,0.2,,0.2,mg/L,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,2.0,8 bottles Quarterly,
6095,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,32,CHLORIDE,941.0,EPA 300.0,02-APR-2003 07:02,254.68,254.7,,0.1,,0.1,mg/L,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,8 bottles Quarterly,
6096,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,13,COLOR,80.0,SM2120B (MODIFIED),26-MAR-2003 06:52,105.0,105,,1.0,,1.0,PCU,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,0.0,8 bottles Quarterly,
6097,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,29,POTASSIUM,935.0,SM3120B,09-APR-2003 15:47,9.014,9.0,,0.1,,0.1,mg/L,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,2.0,8 bottles Quarterly,
6098,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,31,MAGNESIUM,925.0,SM3120B,09-APR-2003 15:47,34.135999999999996,34.1,,0.1,,0.1,mg/L,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,2.0,8 bottles Quarterly,
6099,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,28,SODIUM,930.0,SM3120B,09-APR-2003 15:47,183.41099999999997,183.4,,0.2,,0.2,mg/L,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,2.0,8 bottles Quarterly,
6100,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,20,AMMONIA-N,,SM4500-NH3H,25-MAR-2003 14:42,0.568,0.568,,0.009000000000000001,,0.009,mg/L,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,2.0,8 bottles Quarterly,
6101,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,19,NITRITE-N,615.0,SM4500NO2B,25-MAR-2003 13:28,0.040999999999999995,0.041,,0.004,,0.004,mg/L,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,8 bottles Quarterly,
6102,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,18,NITRATE+NITRITE-N,630.0,SM4500NO3F,25-MAR-2003 14:39,0.221,0.221,,0.004,,0.004,mg/L,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,8 bottles Quarterly,
6103,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,23,"PHOSPHATE, ORTHO AS P",671.0,SM4500PF,25-MAR-2003 14:29,0.015,0.015,,0.004,,0.004,mg/L,I,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,8 bottles Quarterly,
6104,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,27,SILICA,955.0,SM4500SID (MODIFIED),28-MAR-2003 12:02,18.834,18.83,,0.05,,0.05,mg/L,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,8 bottles Quarterly,
6105,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,8,DISSOLVED OXYGEN,,FIELD,,3.84,3.84,,,,,mg/L,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,2.0,8 bottles Quarterly,
6106,X,S236,P14501-9,,2003-03-24 13:58:00,SAMP,G,0.5,,SW,10,"PH, FIELD",,FIELD,,7.57,7.57,,,,,UNITS,,,25-MAR-2003 12:06,L21891-9,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,2.0,8 bottles Quarterly,
6107,X,S236,P14618-13,,2003-04-07 12:41:00,SAMP,G,0.0,,SW,225,NO BOTTLE SAMPLE,,,,0.0,0,,,,,Units,,,08-APR-2003 10:52,L21998-13,WMD,WMD,WMD,,,,CA,0.0,,,,,0,,2,1,3,MON,0.0,No Bottle Sample...,
6108,X,S236,P14841-13,,2003-04-21 13:43:00,SAMP,G,0.5,,SW,20,AMMONIA-N,,SM4500-NH3H,23-APR-2003 14:54,0.071,0.071,,0.009000000000000001,,0.009,mg/L,,,22-APR-2003 11:18,L22092-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,2.0,6 bottles,
6109,X,S236,P14841-13,,2003-04-21 13:43:00,SAMP,G,0.5,,SW,25,"PHOSPHATE, TOTAL AS P",665.0,SM4500PF,24-APR-2003 10:47,0.042,0.042,,0.002,,0.002,mg/L,,,22-APR-2003 11:18,L22092-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,6 bottles,
6110,X,S236,P14841-13,,2003-04-21 13:43:00,SAMP,G,0.5,,SW,21,"KJELDAHL NITROGEN, TOTAL",625.0,EPA 351.2-MOD,22-APR-2003 17:08,1.55,1.55,,0.05,,0.05,mg/L,,,22-APR-2003 11:18,L22092-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,1.0,6 bottles,
6111,X,S236,P14841-13,,2003-04-21 13:43:00,SAMP,G,0.5,,SW,23,"PHOSPHATE, ORTHO AS P",671.0,SM4500PF,22-APR-2003 14:42,0.006,0.006,,0.004,,0.004,mg/L,I,,22-APR-2003 11:18,L22092-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,6 bottles,
6112,X,S236,P14841-13,,2003-04-21 13:43:00,SAMP,G,0.5,,SW,18,NITRATE+NITRITE-N,630.0,SM4500NO3F,23-APR-2003 14:52,0.26,0.260,,0.004,,0.004,mg/L,,,22-APR-2003 11:18,L22092-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,6 bottles,
6113,X,S236,P14841-13,,2003-04-21 13:43:00,SAMP,G,0.5,,SW,19,NITRITE-N,615.0,SM4500NO3F,22-APR-2003 14:39,0.028999999999999998,0.029,,0.004,,0.004,mg/L,,,22-APR-2003 11:18,L22092-13,WMD,WMD,WMD,,,,,,,,,,0,,2,1,1,MON,3.0,6 bottles,
